time,temperature_2m (°C),relative_humidity_2m (%),precipitation_probability (%),rain (mm),cloud_cover (%)
2025-03-05T20:00,30.3,63,0,0,0
2025-03-05T21:00,29.4,68,0,0,0
2025-03-05T22:00,28.6,73,0,0,0
2025-03-05T23:00,28,78,0,0,1
2025-03-06T00:00,27.5,82,0,0,4
2025-03-06T01:00,27.2,83,0,0,0
2025-03-06T02:00,26.8,85,0,0,49
2025-03-06T03:00,26.8,86,0,0,66
2025-03-06T04:00,26.8,88,0,0,73
2025-03-06T05:00,26.7,90,0,0,78
2025-03-06T06:00,26.7,90,3,0,76
2025-03-06T07:00,26.7,91,3,0,78
2025-03-06T08:00,27.6,85,10,0,57
2025-03-06T09:00,28.9,78,8,0,74
2025-03-06T10:00,30.6,66,3,0,70
2025-03-06T11:00,32,57,3,0,57
2025-03-06T12:00,33.2,51,0,0,94
2025-03-06T13:00,33.2,54,8,0,78
2025-03-06T14:00,33.7,52,3,0,79
2025-03-06T15:00,33.7,52,0,0,57
2025-03-06T16:00,33.9,50,0,0,54
2025-03-06T17:00,33.3,51,0,0,54
2025-03-06T18:00,32.1,56,0,0,68
2025-03-06T19:00,31.1,59,0,0,34
2025-03-06T20:00,30.1,63,0,0,34
2025-03-06T21:00,29.2,66,0,0,28
2025-03-06T22:00,28.6,68,0,0,33
2025-03-06T23:00,28.1,69,0,0,5
2025-03-07T00:00,27.7,69,0,0,0
2025-03-07T01:00,27.2,72,3,0,43
2025-03-07T02:00,26.9,73,3,0,47
2025-03-07T03:00,26.6,76,3,0,68
2025-03-07T04:00,26.1,79,3,0,70
2025-03-07T05:00,25.7,82,3,0,54
2025-03-07T06:00,25.5,83,3,0,80
2025-03-07T07:00,25.8,86,8,0,66
2025-03-07T08:00,27.2,80,0,0,78
2025-03-07T09:00,28.6,71,3,0,86
2025-03-07T10:00,29.3,67,10,0,86
2025-03-07T11:00,30.6,63,23,0,90
2025-03-07T12:00,31.4,62,28,0,86
2025-03-07T13:00,31.9,62,20,0,73
2025-03-07T14:00,33,57,13,0,38
2025-03-07T15:00,32.9,57,10,0,62
2025-03-07T16:00,32.8,56,5,0,75
2025-03-07T17:00,32.3,57,8,0,62
2025-03-07T18:00,31.1,63,8,0,56
2025-03-07T19:00,30.4,70,15,0,60
2025-03-07T20:00,28.3,77,68,0,94
2025-03-07T21:00,27.1,84,83,0,87
2025-03-07T22:00,26.7,86,80,0,77
2025-03-07T23:00,26.7,85,53,0,68
2025-03-08T00:00,26.2,88,40,0,59
2025-03-08T01:00,26,90,48,0,89
2025-03-08T02:00,25.6,94,55,0,99
2025-03-08T03:00,25.4,95,70,0,89
2025-03-08T04:00,25.2,95,75,0,89
2025-03-08T05:00,24.9,92,75,0,100
2025-03-08T06:00,24.8,93,60,0,100
2025-03-08T07:00,24.8,93,55,0,100
2025-03-08T08:00,24.8,93,78,0,100
2025-03-08T09:00,24.8,89,68,0,100
2025-03-08T10:00,25,85,40,0,100
2025-03-08T11:00,26.2,81,28,0,100
2025-03-08T12:00,27.6,76,23,0,98
2025-03-08T13:00,29.7,68,13,0,78
2025-03-08T14:00,30.2,65,10,0,77
2025-03-08T15:00,30.4,64,8,0,52
2025-03-08T16:00,30.3,65,8,0,42
2025-03-08T17:00,30.2,66,8,0,47
2025-03-08T18:00,29.2,73,0,0,68
2025-03-08T19:00,29.8,67,0,0,41
2025-03-08T20:00,28.6,74,0,0,0
2025-03-08T21:00,28.2,75,0,0,78
2025-03-08T22:00,27.6,76,0,0,77
2025-03-08T23:00,27.1,78,3,0,100
2025-03-09T00:00,26.7,81,10,0,66
2025-03-09T01:00,26.6,80,20,0,56
2025-03-09T02:00,26,83,5,0,30
2025-03-09T03:00,25.5,87,3,0,31
2025-03-09T04:00,25,91,0,0,33
2025-03-09T05:00,24.7,92,0,0,26
2025-03-09T06:00,24.4,90,0,0,4
2025-03-09T07:00,24.8,79,0,0,0
2025-03-09T08:00,26,69,0,0,0
2025-03-09T09:00,27.4,62,0,0,2
2025-03-09T10:00,28.9,58,0,0,4
2025-03-09T11:00,30.5,54,0,0,0
2025-03-09T12:00,32,50,0,0,0
2025-03-09T13:00,32.7,50,0,0,28
2025-03-09T14:00,33.5,47,0,0,21
2025-03-09T15:00,33.5,46,0,0,52
2025-03-09T16:00,33.4,46,0,0,78
2025-03-09T17:00,33.3,45,0,0,65
2025-03-09T18:00,32.5,48,3,0,80
2025-03-09T19:00,31.3,55,3,0,86
2025-03-09T20:00,30.8,58,0,0,91
2025-03-09T21:00,29.8,62,5,0,87
2025-03-09T22:00,28.9,67,3,0,84
2025-03-09T23:00,28.4,70,3,0,71
2025-03-10T00:00,27.8,74,5,0,52
2025-03-10T01:00,27.5,74,8,0,56
2025-03-10T02:00,27.1,70,3,0,63
2025-03-10T03:00,26.6,70,3,0,77
2025-03-10T04:00,26.3,71,0,0,76
2025-03-10T05:00,26,73,0,0,85
2025-03-10T06:00,25.8,74,3,0,74
2025-03-10T07:00,25.8,74,5,0,50
2025-03-10T08:00,26.7,71,0,0,18
2025-03-10T09:00,28,66,3,0,45
2025-03-10T10:00,29.4,63,3,0,66
2025-03-10T11:00,30.4,59,0,0,74
2025-03-10T12:00,31.4,56,0,0,89
2025-03-10T13:00,31.9,54,0,0,79
2025-03-10T14:00,32.5,52,3,0,87
2025-03-10T15:00,32.7,51,0,0,88
2025-03-10T16:00,32.5,51,0,0,92
2025-03-10T17:00,32.1,53,3,0,93
2025-03-10T18:00,31.1,58,5,0,89
2025-03-10T19:00,30.1,63,10,0,84
2025-03-10T20:00,29.5,67,15,0,93
2025-03-10T21:00,29,70,18,0,79
2025-03-10T22:00,28.7,71,15,0,53
2025-03-10T23:00,28.4,70,8,0,72
2025-03-11T00:00,28.2,72,5,0,88
2025-03-11T01:00,27.9,75,3,0,60
2025-03-11T02:00,27.5,77,3,0,23
2025-03-11T03:00,27.1,79,3,0,59
2025-03-11T04:00,26.7,81,0,0,64
2025-03-11T05:00,26.2,83,0,0,95
2025-03-11T06:00,25.9,85,0,0,36
2025-03-11T07:00,26.1,85,0,0,48
2025-03-11T08:00,27.7,79,0,0,75
2025-03-11T09:00,29.1,69,0,0,59
2025-03-11T10:00,30.6,62,0,0,40
2025-03-11T11:00,32.1,57,0,0,53
2025-03-11T12:00,33.5,52,0,0,61
2025-03-11T13:00,34.5,48,0,0,66
2025-03-11T14:00,35.4,44,0,0,80
2025-03-11T15:00,35.4,42,1,0,77
2025-03-11T16:00,35,43,3,0,68
2025-03-11T17:00,34.6,43,7,0,27
2025-03-11T18:00,33.9,46,13,0,35
2025-03-11T19:00,32.7,56,18,0,100
2025-03-11T20:00,31.7,56,21,0,40
2025-03-11T21:00,30.6,59,23,0,98
2025-03-11T22:00,29.8,62,25,0,100
2025-03-11T23:00,29.5,60,28,0,100
2025-03-12T00:00,28.8,60,30,0,100
2025-03-12T01:00,28.1,63,30,0,100
2025-03-12T02:00,27.4,67,26,0,100
2025-03-12T03:00,26.9,71,19,0,100
2025-03-12T04:00,26.5,74,13,0,79
2025-03-12T05:00,26.1,76,14,0,96
2025-03-12T06:00,26,77,10,0,100
2025-03-12T07:00,26.2,79,8,0,98
2025-03-12T08:00,27.5,73,8,0,98
2025-03-12T09:00,29.1,67,10,0,100
2025-03-12T10:00,30.5,62,12,0,100
2025-03-12T11:00,32.1,57,15,0,100
2025-03-12T12:00,32.9,54,18,0,100
2025-03-12T13:00,34.1,50,20,0,100
2025-03-12T14:00,34.7,47,21,0,100
2025-03-12T15:00,35.1,46,22,0,71
2025-03-12T16:00,35,46,23,0,74
2025-03-12T17:00,34.4,48,23,0,75
2025-03-12T18:00,33.3,52,24,0,73
2025-03-12T19:00,31.9,60,25,0,100
2025-03-12T20:00,31.1,62,27,0,100
2025-03-12T21:00,30.4,62,29,0,100
2025-03-12T22:00,29.8,63,32,0,100
2025-03-12T23:00,29.1,64,34,0,100
2025-03-13T00:00,28.5,65,35,0,100
2025-03-13T01:00,27.9,67,35,0,100
2025-03-13T02:00,27.2,69,32,0,89
2025-03-13T03:00,26.6,72,28,0,79
2025-03-13T04:00,26.2,75,23,0,68
2025-03-13T05:00,25.8,78,17,0,76
2025-03-13T06:00,25.5,81,12,0,84
2025-03-13T07:00,25.8,81,8,0,92
2025-03-13T08:00,27,77,5,0,80
2025-03-13T09:00,28.7,69,3,0,69
2025-03-13T10:00,30.4,62,1,0,57
2025-03-13T11:00,32,55,0,0,69
2025-03-13T12:00,33.6,47,0,0,80
2025-03-13T13:00,34.9,41,0,0,92
2025-03-13T14:00,35.9,37,1,0,79
2025-03-13T15:00,36.5,34,4,0,67
2025-03-13T16:00,36.5,33,7,0,54
2025-03-13T17:00,35.8,34,11,0,55
2025-03-13T18:00,34.5,38,13,0,55
2025-03-13T19:00,33.3,41,15,0,56
2025-03-13T20:00,32.4,44,15,0,60
2025-03-13T21:00,31.6,48,15,0,64
2025-03-13T22:00,30.7,52,14,0,68
2025-03-13T23:00,29.8,57,13,0,57
2025-03-14T00:00,28.8,62,11,0,47
2025-03-14T01:00,27.9,67,10,0,36
2025-03-14T02:00,27.2,72,6,0,47
2025-03-14T03:00,26.7,76,5,0,57
2025-03-14T04:00,26.3,79,3,0,68
2025-03-14T05:00,26,82,2,0,71
2025-03-14T06:00,25.8,83,1,0,74
2025-03-14T07:00,26.2,82,0,0,77
2025-03-14T08:00,27.4,77,0,0,70
2025-03-14T09:00,29.1,69,0,0,63
2025-03-14T10:00,30.7,61,0,0,56
2025-03-14T11:00,32.3,54,0,0,52
2025-03-14T12:00,33.7,48,0,0,47
2025-03-14T13:00,34.8,44,0,0,43
2025-03-14T14:00,35.4,42,0,0,73
2025-03-14T15:00,35.7,39,0,0,70
2025-03-14T16:00,35.6,39,0,0,66
2025-03-14T17:00,34.8,41,0,0,58
2025-03-14T18:00,33.7,46,0,0,51
2025-03-14T19:00,32.6,50,0,0,43
2025-03-14T20:00,31.8,54,0,0,58
2025-03-14T21:00,31.1,57,0,0,72
2025-03-14T22:00,30.5,60,0,0,87
2025-03-14T23:00,29.9,61,0,0,81
2025-03-15T00:00,29.3,62,0,0,75
2025-03-15T01:00,28.6,63,0,0,69
2025-03-15T02:00,27.8,67,0,0,65
2025-03-15T03:00,27,72,0,0,61
2025-03-15T04:00,26.4,76,0,0,57
2025-03-15T05:00,25.9,79,0,0,62
2025-03-15T06:00,25.7,82,0,0,66
2025-03-15T07:00,26,82,0,0,71
2025-03-15T08:00,26.9,78,0,0,66
2025-03-15T09:00,28.3,71,0,0,61
2025-03-15T10:00,29.9,64,0,0,56
2025-03-15T11:00,31.7,55,0,0,39
2025-03-15T12:00,33.7,45,0,0,21
2025-03-15T13:00,35.2,38,0,0,4
2025-03-15T14:00,36,35,0,0,15
2025-03-15T15:00,36.3,34,0,0,25
2025-03-15T16:00,36.2,34,0,0,36
2025-03-15T17:00,35.6,36,0,0,32
2025-03-15T18:00,34.4,39,0,0,28
2025-03-15T19:00,33.3,43,0,0,24
2025-03-15T20:00,32.3,46,0,0,19
2025-03-15T21:00,31.2,49,1,0,15
2025-03-15T22:00,30.3,53,1,0,10
2025-03-15T23:00,29.5,57,2,0,31
